neighborhood,id_existing,id_new,match,username,time
,PL228_gov_82303,PL228_osm_99267,yes,mira,2025-05-06T14:01:59.325
,PL229_gov_58406,PL229_osm_77412,unsure,mira,2025-05-06T14:02:03.047
,PL229_gov_5990,PL229_osm_119803,yes,mira,2025-05-06T14:02:47.923
,PL432_osm_222290,PL432_msft_238156,yes,mira,2025-05-06T14:02:54.672
,PL432_osm_226780,PL432_msft_40127,yes,mira,2025-05-06T14:02:57.926
,PL515_osm_165863,PL515_msft_139545,yes,mira,2025-05-06T14:03:00.982
,PL516_gov_69929,PL516_osm_97580,yes,mira,2025-05-06T14:03:21.838
,PL636_osm_62674,PL636_msft_28043,yes,mira,2025-05-06T14:03:24.571
,PL637_gov_28422,PL637_osm_43992,yes,mira,2025-05-06T14:03:26.746
,PL637_gov_93215,PL637_osm_112990,yes,mira,2025-05-06T14:03:28.961
,PL638_gov_31893,PL638_msft_51286,yes,mira,2025-05-06T14:03:30.707
,PL842_gov_198734,PL842_msft_241443,yes,mira,2025-05-06T14:03:35.283
,PL842_gov_204433,PL842_msft_242843,no,mira,2025-05-06T14:03:44.715
,SK031_gov_331034,SK031_msft_124121,yes,mira,2025-05-06T14:03:53.979
,UKD45_osm_53685,UKD45_msft_92522,no,mira,2025-05-06T14:04:10.047
,UKL23_osm_51673,UKL23_msft_4030,yes,mira,2025-05-06T14:04:13.636
,UKL23_osm_609,UKL23_msft_61348,unsure,mira,2025-05-06T14:04:36.757
,ITI16_gov_53392,ITI16_osm_19957,unsure,mira,2025-05-06T14:04:41.302
,PL516_gov_73793,PL516_osm_109549,unsure,mira,2025-05-06T14:05:13.219
,BG424_osm_3009,BG424_msft_14680,unsure,mira,2025-05-06T14:05:35.799
,BG424_osm_3154,BG424_msft_16960,unsure,mira,2025-05-06T14:05:41.131
,PL824_gov_3961,PL824_msft_1553,no,mira,2025-05-06T14:05:54.456
,RO121_osm_6443,RO121_msft_6091,yes,mira,2025-05-06T14:06:37.153
,ITC43_osm_70085,ITC43_msft_82292,unsure,mira,2025-05-06T14:06:54.755
,PL636_osm_39532,PL636_msft_80678,no,mira,2025-05-06T14:07:32.475
,ITG27_gov_8892,ITG27_msft_130573,yes,mira,2025-05-06T14:07:37.987
,FI195_gov_5310,FI195_osm_76001,yes,mira,2025-05-06T14:07:41.687
,DEA24_gov_69911,DEA24_osm_36283,yes,mira,2025-05-06T14:07:44.371
,FRL03_gov_123249,FRL03_osm_398505,yes,mira,2025-05-06T14:07:46.801
,DE80K_gov_89962,DE80K_msft_31112,yes,mira,2025-05-06T14:07:51.549
,UKL18_osm_639,UKL18_msft_30355,yes,mira,2025-05-06T14:07:59.964
,NL341_gov_64943,NL341_osm_74434,yes,mira,2025-05-06T14:08:02.971
,UKL18_osm_28093,UKL18_msft_10661,yes,mira,2025-05-06T14:08:08.654
,FRD13_gov_146046,FRD13_msft_21154,yes,mira,2025-05-06T14:08:12.407
,FRD12_gov_470457,FRD12_osm_202628,yes,mira,2025-05-06T14:08:25.788
,DE947_gov_138526,DE947_osm_118424,no,mira,2025-05-06T14:08:35.399
,EE001_gov_36421,EE001_osm_99467,yes,mira,2025-05-06T14:08:44.270
,PL432_osm_93756,PL432_msft_104329,no,mira,2025-05-06T14:09:10.654
,FI1D1_gov_46471,FI1D1_msft_29526,yes,mira,2025-05-06T14:09:14.583
,DE948_gov_185672,DE948_msft_27082,yes,mira,2025-05-06T14:09:18.006
,ITI42_gov_78788,ITI42_msft_37734,yes,mira,2025-05-06T14:09:21.743
,DED51_gov_57941,DED51_msft_90391,yes,mira,2025-05-06T14:09:24.937
,FRL05_gov_176573,FRL05_osm_505572,no,mira,2025-05-06T14:09:32.882
,ITC4A_gov_152911,ITC4A_osm_71937,yes,mira,2025-05-06T14:09:37.208
,NL412_gov_138368,NL412_msft_90849,yes,mira,2025-05-06T14:09:53.383
,PL638_gov_24289,PL638_msft_36767,no,mira,2025-05-06T14:10:02.497
,ITG27_gov_42250,ITG27_msft_14707,yes,mira,2025-05-06T14:10:07.322
,RO414_osm_66923,RO414_msft_388666,yes,mira,2025-05-06T14:10:15.376
,FRL06_gov_133822,FRL06_osm_447581,no,mira,2025-05-06T14:10:22.546
,CH040_gov_259009,CH040_msft_76354,no,mira,2025-05-06T14:10:38.989
,ITF34_osm_15892,ITF34_msft_65616,yes,mira,2025-05-06T14:10:42.215
,HU311_osm_4066,HU311_msft_339399,yes,mira,2025-05-06T14:10:50.207
,ITI16_gov_4762,ITI16_osm_58366,yes,mira,2025-05-06T14:10:58.038
,BE344_gov_8860,BE344_msft_27658,no,mira,2025-05-06T14:11:11.547
,DK032_osm_434853,DK032_msft_380280,no,mira,2025-05-06T14:11:23.295
,NL412_gov_51551,NL412_msft_60707,yes,mira,2025-05-06T14:11:27.739
,BE344_gov_37518,BE344_msft_7157,yes,mira,2025-05-06T14:11:32.260
,PL227_gov_9517,PL227_osm_127263,yes,mira,2025-05-06T14:11:35.125
,PT185_osm_55069,PT185_msft_96419,unsure,mira,2025-05-06T14:11:46.453
,ITG16_osm_55736,ITG16_msft_78606,yes,mira,2025-05-06T14:12:00.015
,ES112_gov_27607,ES112_osm_31853,yes,mira,2025-05-06T14:22:13.871
,FI1D1_gov_112676,FI1D1_msft_75157,no,mira,2025-05-06T14:22:26.217
,SK031_gov_136572,SK031_msft_326987,yes,mira,2025-05-06T14:22:51.020
,FRI15_gov_547573,FRI15_msft_275044,yes,mira,2025-05-06T14:22:54.762
,SK021_gov_261799,SK021_osm_224276,yes,mira,2025-05-06T14:23:18.860
,PL514_gov_55497,PL514_osm_135025,yes,mira,2025-05-06T14:23:21.933
,DEF0F_osm_9831,DEF0F_msft_65381,unsure,mira,2025-05-06T14:24:42.911
,CH021_gov_248607,CH021_osm_345704,yes,mira,2025-05-06T14:24:57.094
,DEA2D_gov_207578,DEA2D_msft_14262,yes,mira,2025-05-06T14:25:00.247
,DE407_gov_59302,DE407_osm_79877,yes,mira,2025-05-06T14:25:05.969
,PL722_gov_112580,PL722_msft_141658,yes,mira,2025-05-06T14:25:09.272
,FI1D1_gov_310680,FI1D1_msft_201303,yes,mira,2025-05-06T14:25:20.448
,DEB3J_osm_86885,DEB3J_msft_65779,yes,mira,2025-05-06T14:25:33.686
,LT022_gov_8402,LT022_osm_219838,yes,mira,2025-05-06T14:26:25.052
,BG424_osm_9557,BG424_msft_52758,yes,mira,2025-05-06T14:26:35.860
,ITF51_gov_209952,ITF51_msft_119204,yes,mira,2025-05-06T14:26:38.995
,DEF08_osm_87451,DEF08_msft_97888,no,mira,2025-05-06T14:27:45.120
,PL636_osm_100107,PL636_msft_129089,yes,mira,2025-05-06T14:27:57.462
,DE212_osm_182658,DE212_msft_36481,yes,mira,2025-05-06T14:28:14.330
,DEA47_gov_11472,DEA47_osm_23359,yes,mira,2025-05-06T14:28:28.118
,SK021_gov_205850,SK021_osm_51646,yes,mira,2025-05-06T14:28:30.853
,DE212_osm_122935,DE212_msft_58612,yes,mira,2025-05-06T14:28:34.592
,DEB11_osm_5729,DEB11_msft_11272,yes,mira,2025-05-06T14:28:37.679
,PL824_gov_133144,PL824_msft_188415,no,mira,2025-05-06T14:28:44.216
,PL219_gov_10413,PL219_osm_118806,yes,mira,2025-05-06T14:28:58.665
,DEE07_gov_38969,DEE07_msft_35464,yes,mira,2025-05-06T14:29:01.937
,ITH56_gov_120496,ITH56_msft_13850,yes,mira,2025-05-06T14:29:46.922
,DE80N_osm_123203,DE80N_msft_141961,yes,mira,2025-05-06T14:30:19.155
,ITG16_osm_42583,ITG16_msft_55620,yes,mira,2025-05-06T14:30:28.149
,DEA17_osm_61161,DEA17_msft_2106,yes,mira,2025-05-06T14:30:31.099
,DE245_osm_50201,DE245_msft_41710,yes,mira,2025-05-06T14:30:34.983
,FRE12_gov_985170,FRE12_msft_340664,yes,mira,2025-05-06T14:30:40.809
,RO121_osm_27446,RO121_msft_490,yes,mira,2025-05-06T14:31:03.862
,NL133_gov_43627,NL133_osm_51726,yes,mira,2025-05-06T14:31:09.665
,PL722_gov_104517,PL722_msft_131547,no,mira,2025-05-06T14:31:29.027
,PL636_osm_96881,PL636_msft_38539,yes,mira,2025-05-06T14:31:34.963
,CZ080_osm_434998,CZ080_msft_26861,unsure,mira,2025-05-06T14:32:14.031
,ITG16_osm_11956,ITG16_msft_11763,yes,mira,2025-05-06T14:32:25.096
,PL841_osm_49801,PL841_msft_92068,yes,mira,2025-05-06T14:32:28.463
,AT226_osm_51116,AT226_msft_41936,yes,mira,2025-05-06T14:32:47.605
,FI195_gov_169127,FI195_osm_68114,yes,mira,2025-05-06T14:32:53.506
,ES425_osm_36876,ES425_msft_131678,yes,mira,2025-05-06T14:32:58.737
,FRF23_gov_186773,FRF23_msft_123996,yes,mira,2025-05-06T14:33:01.981
,BE344_gov_39407,BE344_msft_11495,yes,mira,2025-05-06T14:33:25.428
,DE712_osm_104612,DE712_msft_49673,yes,mira,2025-05-06T14:33:33.263
,DEA33_gov_81233,DEA33_msft_20784,yes,mira,2025-05-06T14:33:37.196
,ES418_osm_3375,ES418_msft_11294,yes,mira,2025-05-06T14:33:48.021
,ITC43_osm_40999,ITC43_msft_14954,yes,mira,2025-05-06T14:33:52.494
,DEB11_osm_20288,DEB11_msft_10727,yes,mira,2025-05-06T14:34:06.185
,ES114_gov_417824,ES114_msft_147683,yes,mira,2025-05-06T14:34:11.357
,DEG07_gov_6387,DEG07_msft_39360,yes,mira,2025-05-06T14:34:23.669
,PL824_gov_19095,PL824_msft_31947,yes,mira,2025-05-06T14:34:28.453
,ES114_gov_296783,ES114_msft_13698,yes,mira,2025-05-06T14:34:40.464
,FRI34_gov_500648,FRI34_osm_242315,yes,mira,2025-05-06T14:34:48.211
,DEB11_osm_22371,DEB11_msft_10129,no,mira,2025-05-06T14:35:01.479
,DE407_gov_98162,DE407_osm_11941,yes,mira,2025-05-06T14:35:10.367
,PL227_gov_154471,PL227_osm_163344,yes,mira,2025-05-06T14:35:13.852
,ES112_gov_107166,ES112_osm_21781,yes,mira,2025-05-06T14:35:17.231
,DEA2D_gov_92900,DEA2D_msft_92435,yes,mira,2025-05-06T14:35:22.658
,ES425_osm_37727,ES425_msft_43025,yes,mira,2025-05-06T14:35:58.361
,DEF08_osm_66273,DEF08_msft_81984,yes,mira,2025-05-06T14:36:04.369
,PL516_gov_72999,PL516_osm_113142,yes,mira,2025-05-06T14:36:07.138
,DE80K_gov_52445,DE80K_msft_142684,yes,mira,2025-05-06T14:36:10.644
,ITG27_gov_65419,ITG27_msft_51992,yes,mira,2025-05-06T14:36:18.684
,LT022_gov_5751,LT022_osm_75193,unsure,mira,2025-05-06T14:36:45.649
,FI1D7_osm_22427,FI1D7_msft_210865,yes,mira,2025-05-06T14:36:54.715
,LT029_gov_56280,LT029_msft_77281,yes,mira,2025-05-06T14:37:00.444
,DE94D_gov_62807,DE94D_msft_65814,no,mira,2025-05-06T14:37:19.685
,ES425_osm_24968,ES425_msft_117571,yes,mira,2025-05-06T14:37:26.622
,DEA2D_gov_324599,DEA2D_msft_57265,yes,mira,2025-05-06T14:37:29.805
,FI1D1_gov_27931,FI1D1_msft_22400,yes,mira,2025-05-06T14:37:34.501
,FRL03_gov_411291,FRL03_osm_476256,yes,mira,2025-05-06T14:38:46.706
,FRM02_gov_131992,FRM02_msft_70283,yes,mira,2025-05-06T14:40:36.742
,DEG03_gov_21101,DEG03_osm_2189,yes,mira,2025-05-06T14:40:41.341
,ES112_gov_76832,ES112_osm_14428,yes,mira,2025-05-06T14:41:05.946
,LT029_gov_133617,LT029_msft_127007,yes,mira,2025-05-06T14:41:31.528
,ES130_gov_173393,ES130_osm_68763,no,mira,2025-05-06T14:41:36.792
,PL842_gov_4723,PL842_msft_10765,yes,mira,2025-05-06T14:41:41.743
,ITC4C_gov_314057,ITC4C_msft_2677,yes,mira,2025-05-06T14:41:44.710
,DEA47_gov_112823,DEA47_osm_125745,yes,mira,2025-05-06T14:41:53.840
,ES112_gov_306699,ES112_osm_19880,yes,mira,2025-05-06T14:42:03.824
,AT226_osm_56611,AT226_msft_43890,unsure,mira,2025-05-06T14:42:39.840
,DE944_gov_34312,DE944_msft_23948,unsure,mira,2025-05-06T14:43:01.321
,UKL23_osm_32034,UKL23_msft_42478,no,mira,2025-05-06T14:43:58.595
,DED53_gov_97733,DED53_osm_83916,yes,mira,2025-05-06T14:44:02.244
,LV003_osm_103077,LV003_msft_92393,yes,mira,2025-05-06T14:44:05.151
,FRL01_gov_115030,FRL01_msft_4779,yes,mira,2025-05-06T14:44:07.776
,PL219_gov_175562,PL219_osm_168220,unsure,mira,2025-05-06T14:44:30.236
,PL432_osm_25417,PL432_msft_29602,yes,mira,2025-05-06T14:44:38.052
,PL841_osm_114935,PL841_msft_138403,yes,mira,2025-05-06T14:44:42.920
,DEA47_gov_121443,DEA47_osm_48494,yes,mira,2025-05-06T14:44:51.113
,DE724_osm_25075,DE724_msft_19127,yes,mira,2025-05-06T14:44:54.456
,AT226_osm_50348,AT226_msft_39948,yes,mira,2025-05-06T14:45:08.879
,DEA31_gov_2796,DEA31_osm_7030,yes,mira,2025-05-06T14:45:16.040
,PL516_gov_58209,PL516_osm_85269,yes,mira,2025-05-06T14:45:22.344
,ES418_osm_2656,ES418_msft_23465,yes,mira,2025-05-06T14:45:40.580
,CH056_gov_524,CH056_osm_84034,yes,mira,2025-05-06T14:45:46.284
,DE118_osm_7598,DE118_msft_110714,yes,mira,2025-05-06T14:46:20.617
,ITI44_gov_26796,ITI44_osm_20529,yes,mira,2025-05-06T14:46:23.617
,ITH56_gov_161473,ITH56_msft_44219,yes,mira,2025-05-06T14:46:41.907
,DE93B_gov_113841,DE93B_msft_43934,no,mira,2025-05-06T14:46:57.212
,FRL03_gov_440367,FRL03_osm_443324,yes,mira,2025-05-06T14:47:00.293
,CH054_gov_14272,CH054_msft_4563,yes,mira,2025-05-06T14:47:03.611
,DE273_osm_12712,DE273_msft_4600,yes,mira,2025-05-06T14:47:19.161
,DEB11_osm_6202,DEB11_msft_5842,yes,mira,2025-05-06T14:47:27.940
,ES418_osm_32626,ES418_msft_5100,no,mira,2025-05-06T14:47:34.635
,ES112_gov_294351,ES112_osm_12681,no,mira,2025-05-06T14:47:39.935
,DE80K_gov_56563,DE80K_msft_153188,yes,mira,2025-05-06T14:47:43.245
,ITH56_gov_93879,ITH56_msft_25436,yes,mira,2025-05-06T14:47:47.259
,ITI16_gov_67599,ITI16_osm_80823,yes,mira,2025-05-06T14:47:51.039
,PL228_gov_61384,PL228_osm_79107,yes,mira,2025-05-06T14:47:57.265
,NL133_gov_74589,NL133_osm_75737,yes,mira,2025-05-06T14:48:11.375
,FI1D7_osm_51440,FI1D7_msft_64656,yes,mira,2025-05-06T14:48:14.232
,LT022_gov_150139,LT022_osm_136845,unsure,mira,2025-05-06T14:48:25.966
,DEF0F_osm_32692,DEF0F_msft_26224,yes,mira,2025-05-06T14:48:31.959
,BE325_gov_169281,BE325_msft_21735,yes,mira,2025-05-06T14:48:37.257
,ITF34_osm_6610,ITF34_msft_39402,yes,mira,2025-05-06T14:48:45.122
,DEA17_osm_6670,DEA17_msft_18463,yes,mira,2025-05-06T14:48:49.750
,PL815_osm_247088,PL815_msft_267745,no,mira,2025-05-06T14:49:22.805
,DE94F_gov_132809,DE94F_osm_8472,no,mira,2025-05-06T14:49:42.424
,ITF51_gov_90861,ITF51_msft_49101,yes,mira,2025-05-06T14:49:47.304
,PL514_gov_62222,PL514_osm_111204,yes,mira,2025-05-06T14:49:56.513
,DK041_gov_491419,DK041_msft_318765,unsure,mira,2025-05-06T14:50:08.824
,FI1D1_gov_16141,FI1D1_msft_7049,yes,mira,2025-05-06T14:50:13.763
,PL228_gov_67345,PL228_osm_74594,yes,mira,2025-05-06T14:50:20.452
,DE273_osm_2633,DE273_msft_907,yes,mira,2025-05-06T14:50:27.282
,DEA52_gov_133328,DEA52_osm_196965,yes,mira,2025-05-06T14:50:32.715
,BE241_gov_116353,BE241_osm_282124,yes,mira,2025-05-06T14:50:51.498
,DE913_gov_18003,DE913_osm_24023,no,mira,2025-05-06T14:50:59.493
,PL432_osm_201900,PL432_msft_215148,yes,mira,2025-05-06T14:51:04.154
,AT335_gov_98479,AT335_msft_67183,no,mira,2025-05-06T14:51:08.749
,FRJ21_gov_253763,FRJ21_osm_56039,yes,mira,2025-05-06T14:51:11.812
,ITC34_gov_49932,ITC34_msft_952,yes,mira,2025-05-06T14:51:17.741
,NL341_gov_19474,NL341_osm_101055,yes,mira,2025-05-06T14:51:29.668
,DED53_gov_97773,DED53_osm_83430,yes,mira,2025-05-06T14:51:34.048
,FRI34_gov_386035,FRI34_osm_95069,yes,mira,2025-05-06T14:51:50.342
,ITF34_osm_10496,ITF34_msft_18211,no,mira,2025-05-06T14:52:01.174
,ES114_gov_85489,ES114_msft_283250,yes,mira,2025-05-06T14:52:06.240
,DE26B_osm_42201,DE26B_msft_4825,yes,mira,2025-05-06T14:52:15.367
,ITI16_gov_35408,ITI16_osm_87393,yes,mira,2025-05-06T14:52:39.471
,FI1D7_osm_88356,FI1D7_msft_129803,yes,mira,2025-05-06T14:52:44.616
,DEE07_gov_107159,DEE07_msft_77608,yes,mira,2025-05-06T14:52:48.473
,AT226_osm_53255,AT226_msft_40157,yes,mira,2025-05-06T14:52:54.611
,DEA58_osm_163147,DEA58_msft_3335,yes,mira,2025-05-06T14:53:14.017
,PL638_gov_16581,PL638_msft_23067,yes,mira,2025-05-06T14:53:18.092
,CH055_gov_85667,CH055_osm_137748,yes,mira,2025-05-06T14:53:24.094
,ITG16_osm_33047,ITG16_msft_40513,yes,mira,2025-05-06T14:53:30.109
,ITC4A_gov_143695,ITC4A_osm_22392,yes,mira,2025-05-06T14:53:33.299
,PL636_osm_56082,PL636_msft_110768,no,mira,2025-05-06T14:53:46.310
,DEG0M_gov_76730,DEG0M_msft_26108,yes,mira,2025-05-06T14:54:35.632
,BE325_gov_8125,BE325_msft_40643,yes,mira,2025-05-06T14:54:39.511
,RO414_osm_11248,RO414_msft_290036,yes,mira,2025-05-06T14:54:43.143
,DE245_osm_75123,DE245_msft_60981,yes,mira,2025-05-06T14:54:46.164
,HU311_osm_18653,HU311_msft_247284,yes,mira,2025-05-06T14:54:49.152
,ITC4A_gov_143805,ITC4A_osm_29088,yes,mira,2025-05-06T14:54:53.598
,UKL23_osm_74898,UKL23_msft_106558,yes,mira,2025-05-06T14:54:58.790
,NL111_gov_11650,NL111_msft_15949,unsure,mira,2025-05-06T14:55:10.450
,LT029_gov_114878,LT029_msft_116104,yes,mira,2025-05-06T14:55:20.320
,HU311_osm_25909,HU311_msft_110007,yes,mira,2025-05-06T14:55:31.765
,FI195_gov_175227,FI195_osm_66943,yes,mira,2025-05-06T14:55:38.949
,DED51_gov_102945,DED51_msft_52733,yes,mira,2025-05-06T14:56:12.010
,PL637_gov_43643,PL637_osm_6568,yes,mira,2025-05-06T14:56:14.592
,PL824_gov_18356,PL824_msft_28162,no,mira,2025-05-06T14:56:23.120
,SK021_gov_298716,SK021_osm_124320,yes,mira,2025-05-06T14:56:27.297
,NL341_gov_84052,NL341_osm_76529,yes,mira,2025-05-06T14:56:33.815
,DE913_gov_65425,DE913_osm_5207,yes,mira,2025-05-06T14:56:39.449
,FRI13_gov_512408,FRI13_msft_113846,yes,mira,2025-05-06T14:56:46.953
,PL926_gov_67333,PL926_msft_68039,yes,mira,2025-05-06T14:56:52.018
,ITI16_gov_90304,ITI16_osm_51727,yes,mira,2025-05-06T14:57:18.417
,UKL23_osm_45899,UKL23_msft_706,no,mira,2025-05-06T14:57:51.404
,DE407_gov_26015,DE407_osm_52812,yes,mira,2025-05-06T14:57:55.182
,DEA58_osm_166171,DEA58_msft_4385,yes,mira,2025-05-06T14:58:02.524
,DEF08_osm_90576,DEF08_msft_96424,yes,mira,2025-05-06T14:58:06.876
,NL126_gov_83077,NL126_osm_148470,yes,mira,2025-05-06T14:58:31.965
,DE273_osm_1113,DE273_msft_3494,yes,mira,2025-05-06T14:58:35.925
,PL432_osm_10676,PL432_msft_42143,unsure,mira,2025-05-06T14:59:01.159
,ITH56_gov_68713,ITH56_msft_105033,yes,mira,2025-05-06T14:59:06.145
,DEB3J_osm_6466,DEB3J_msft_55937,unsure,mira,2025-05-06T14:59:37.273
,PL638_gov_80759,PL638_msft_118374,yes,mira,2025-05-06T14:59:50.145
,HU311_osm_14063,HU311_msft_384123,yes,mira,2025-05-06T14:59:55.088
,ITH56_gov_8146,ITH56_msft_64212,yes,mira,2025-05-06T14:59:57.856
,PL637_gov_82777,PL637_osm_103308,yes,mira,2025-05-06T15:00:02.937
,DEF0F_osm_68849,DEF0F_msft_9870,no,mira,2025-05-06T15:00:14.335
,DEA47_gov_61730,DEA47_osm_152193,yes,mira,2025-05-06T15:00:17.348
,PL824_gov_187994,PL824_msft_248356,yes,mira,2025-05-06T15:00:41.139
,DE948_gov_89262,DE948_msft_38225,yes,mira,2025-05-06T15:00:44.219
,NL341_gov_6638,NL341_osm_111116,yes,mira,2025-05-06T15:00:47.108
,DE711_osm_9948,DE711_msft_14677,yes,mira,2025-05-06T15:00:49.467
,RO226_osm_6312,RO226_msft_133375,unsure,mira,2025-05-06T15:01:14.692
,CZ051_gov_136154,CZ051_osm_204247,yes,mira,2025-05-06T15:01:18.341
,DE948_gov_172268,DE948_msft_52864,unsure,mira,2025-05-06T15:01:24.164
,LT022_gov_166102,LT022_osm_176375,yes,mira,2025-05-06T15:01:53.131
,SI034_osm_17666,SI034_msft_48682,yes,mira,2025-05-06T15:02:00.112
,DEB11_osm_11217,DEB11_msft_7584,yes,mira,2025-05-06T15:02:09.197
,FRL05_gov_407387,FRL05_osm_865212,yes,mira,2025-05-06T15:02:31.052
,BE344_gov_4096,BE344_msft_32357,yes,mira,2025-05-06T15:02:41.329
,DE218_osm_10410,DE218_msft_7503,unsure,mira,2025-05-06T15:02:54.377
,ITI42_gov_14877,ITI42_msft_7382,yes,mira,2025-05-06T15:02:59.832
,DE927_gov_117377,DE927_osm_52339,yes,mira,2025-05-06T15:03:03.199
,NL341_gov_75425,NL341_osm_75494,yes,mira,2025-05-06T15:03:09.452
,ITF14_gov_104380,ITF14_msft_59200,yes,mira,2025-05-06T15:03:17.077
,ITI42_gov_163622,ITI42_msft_76966,yes,mira,2025-05-06T15:03:21.345
,PL926_gov_91037,PL926_msft_97714,yes,mira,2025-05-06T15:03:28.201
,RO121_osm_36698,RO121_msft_179738,yes,mira,2025-05-06T15:03:36.794
,EL411_osm_544,EL411_msft_7177,yes,mira,2025-05-06T15:04:09.720
,ITF34_osm_13360,ITF34_msft_58201,yes,mira,2025-05-06T15:04:16.625
,DEA17_osm_5751,DEA17_msft_34802,yes,mira,2025-05-06T15:04:20.091
,LT029_gov_159904,LT029_msft_173772,yes,mira,2025-05-06T15:04:22.835
,DEE07_gov_72152,DEE07_msft_56935,no,mira,2025-05-06T15:05:18.869
,CH040_gov_206105,CH040_msft_103803,yes,mira,2025-05-06T15:05:23.394
,CZ080_osm_261648,CZ080_msft_38439,yes,mira,2025-05-06T15:05:31.156
,FRI34_gov_500739,FRI34_osm_242206,yes,mira,2025-05-06T15:05:40.171
,DE927_gov_24579,DE927_osm_43597,yes,mira,2025-05-06T15:05:43.224
,FRJ21_gov_182168,FRJ21_osm_228370,yes,mira,2025-05-06T15:05:48.421
,DEA58_osm_133809,DEA58_msft_27906,yes,mira,2025-05-06T15:05:53.488
,DE245_osm_44072,DE245_msft_4060,no,mira,2025-05-06T15:06:15.656
,PL219_gov_66438,PL219_osm_25080,yes,mira,2025-05-06T15:06:21.460
,UKM84_osm_8848,UKM84_msft_18077,no,mira,2025-05-06T15:06:40.223
,PL516_gov_111575,PL516_osm_44726,yes,mira,2025-05-06T15:06:45.476
,DE94D_gov_143210,DE94D_msft_71686,yes,mira,2025-05-06T15:07:03.330
,UKL23_osm_815,UKL23_msft_40135,no,mira,2025-05-06T15:07:08.450
,DE913_gov_70848,DE913_osm_23991,yes,mira,2025-05-06T15:07:11.609
,PL842_gov_15659,PL842_msft_19691,yes,mira,2025-05-06T15:07:14.368
,DE127_osm_33846,DE127_msft_25244,yes,mira,2025-05-06T15:07:19.221
,DEE07_gov_136941,DEE07_msft_101225,yes,mira,2025-05-06T15:07:26.378
,DE711_osm_19180,DE711_msft_15322,yes,mira,2025-05-06T15:07:31.827
,FI195_gov_169916,FI195_osm_65732,yes,mira,2025-05-06T15:07:36.177
,DE245_osm_33155,DE245_msft_25043,yes,mira,2025-05-06T15:07:41.043
,DEA2D_gov_73220,DEA2D_msft_50548,yes,mira,2025-05-06T15:07:44.528
,BE241_gov_142530,BE241_osm_5404,yes,mira,2025-05-06T15:07:47.227
,DE407_gov_30442,DE407_osm_63103,yes,mira,2025-05-06T15:07:50.912
,DEG07_gov_39975,DEG07_msft_32467,yes,mira,2025-05-06T15:07:56.204
,PL842_gov_168436,PL842_msft_207063,yes,mira,2025-05-06T15:08:01.866
,LT029_gov_10494,LT029_msft_21847,no,mira,2025-05-06T15:08:14.040
,DE913_gov_26126,DE913_osm_22106,yes,mira,2025-05-06T15:08:17.299
,PL812_gov_350087,PL812_msft_388680,yes,mira,2025-05-06T15:08:19.570
,EE001_gov_97070,EE001_osm_111203,yes,mira,2025-05-06T15:08:33.355
,ES425_osm_23962,ES425_msft_115247,yes,mira,2025-05-06T15:08:36.621
,DEG07_gov_50642,DEG07_msft_30935,yes,mira,2025-05-06T15:08:39.647
,PL841_osm_113087,PL841_msft_130515,no,mira,2025-05-06T15:08:59.820
,DEG07_gov_81316,DEG07_msft_16154,yes,mira,2025-05-06T15:09:08.301
,DE93B_gov_36467,DE93B_msft_68565,yes,mira,2025-05-06T15:09:10.846
,FRF23_gov_119301,FRF23_msft_84112,yes,mira,2025-05-06T15:09:19.181
,FRI15_gov_477205,FRI15_msft_225387,yes,mira,2025-05-06T15:09:21.775
,DEA58_osm_101181,DEA58_msft_34548,yes,mira,2025-05-06T15:09:25.238
,ITG2A_osm_7549,ITG2A_msft_10006,yes,mira,2025-05-06T15:09:33.047
,PL228_gov_81822,PL228_osm_96988,no,mira,2025-05-06T15:09:48.240
,FRE12_gov_1106209,FRE12_msft_415028,yes,mira,2025-05-06T15:09:56.383
,FRL05_gov_103812,FRL05_osm_392953,yes,mira,2025-05-06T15:09:59.272
,DK041_gov_353361,DK041_msft_228717,no,mira,2025-05-06T15:10:08.549
,ITG2A_osm_418,ITG2A_msft_22751,unsure,mira,2025-05-06T15:10:35.425
,CH070_gov_126454,CH070_msft_53434,yes,mira,2025-05-06T15:10:42.803
,LT022_gov_67436,LT022_osm_82201,yes,mira,2025-05-06T15:10:50.596
,ES112_gov_14418,ES112_osm_30300,yes,mira,2025-05-06T15:10:53.588
,FI1D7_osm_117060,FI1D7_msft_193353,yes,mira,2025-05-06T15:10:58.752
,DE944_gov_62203,DE944_msft_16952,yes,mira,2025-05-06T15:11:01.513
,BG424_osm_656,BG424_msft_8634,unsure,mira,2025-05-06T15:11:27.491
,DEA28_gov_195704,DEA28_osm_107365,yes,mira,2025-05-06T15:11:30.972
,FRE12_gov_1107078,FRE12_msft_415031,yes,mira,2025-05-06T15:11:33.692
,PL432_osm_249978,PL432_msft_245852,yes,mira,2025-05-06T15:11:36.611
,AT335_gov_150498,AT335_msft_99086,yes,mira,2025-05-06T15:11:39.354
,DEA17_osm_29765,DEA17_msft_7684,yes,mira,2025-05-06T15:11:41.819
,EE001_gov_139813,EE001_osm_174252,yes,mira,2025-05-06T15:11:49.612
,DEG0M_gov_57402,DEG0M_msft_11386,yes,mira,2025-05-06T15:11:53.845
,UKM84_osm_7374,UKM84_msft_40911,no,mira,2025-05-06T15:17:36.925
